idNum,preRace,race,gender
17-214666,Unknown,White,Female
17-214669,Black,Black,Male
17-214674,Unknown,White,Male
17-214680,White,White,Male
17-214682,Unknown,White,Female
17-214688,Unknown,Unknown,Unknown
17-214696,Unknown,White,Female
17-214697,Unknown,Black,Female
17-214713,Unknown,Unknown,Male
17-214731,Unknown,East African,Female
17-214744,Unknown,Unknown,Unknown
17-214746,East African,East African,Male
17-214753,Unknown,Black,Male
17-214765,Unknown,White,Male
17-214767,Unknown,Asian,Female
17-214769,Unknown,Unknown,Unknown
17-214776,Unknown,Black,Male
17-214783,Unknown,White,Male
17-214786,NA,NA,NA
17-214790,NA,NA,NA
17-214791,White,White,Female
17-214806,Unknown,Latino,Female
17-214813,White,White,Female
17-214821,East African,East African,Male
17-214822,Unknown,White,Female
17-214825,Black,Black,Female
17-214835,NA,NA,NA
17-214838,Unknown,Unknown,Unknown
17-214848,Unknown,White,Male
17-214853,NA,NA,NA
17-214862,Black,Black,Male
17-214874,Unknown,White,Male
17-214907,Black,Black,Female
17-214909,Unknown,Black,Male
17-214916,Unknown,Black,Male
17-214921,NA,NA,NA
17-214924,Unknown,White,Male
17-214935,Unknown,Black,Male
17-214937,NA,NA,NA
17-214941,Unknown,Unknown,Unknown
17-214947,Unknown,Black,Male
17-214948,NA,NA,NA
17-214950,NA,NA,NA
17-214951,Unknown,East African,Male
17-214970,Unknown,Black,Male
17-214978,White,White,Male
17-214984,Unknown,Black,Male
17-214985,Unknown,Native American,Male
17-214988,NA,NA,NA
17-214989,Unknown,Unknown,Female
17-215008,Unknown,Black,Male
17-215026,Unknown,White,Male
17-215029,Unknown,Black,Male
17-215032,Unknown,Black,Male
17-215035,Unknown,White,Male
17-215043,Black,Black,Male
17-215053,Unknown,Asian,Female
17-215054,Unknown,Unknown,Unknown
17-215058,Unknown,Latino,Male
17-215067,Unknown,East African,Male
17-215070,Unknown,Black,Male
17-215081,Unknown,Unknown,Unknown
17-215084,Unknown,Unknown,Male
17-215086,Unknown,Black,Female
17-215096,White,White,Male
17-215098,Unknown,Unknown,Unknown
17-215101,Unknown,White,Male
17-215103,NA,NA,NA
17-215106,Black,Black,Male
17-215112,White,White,Male
17-215120,Unknown,Black,Male
17-215123,Unknown,Unknown,Unknown
17-215128,Unknown,East African,Female
17-215133,Unknown,Black,Male
17-215152,Unknown,Unknown,Unknown
17-215161,Unknown,White,Female
17-215172,Unknown,White,Female
17-215174,Unknown,Black,Male
17-215184,Unknown,White,Male
17-215186,Other,Latino,Male
17-215219,Unknown,Asian,Male
17-215224,Unknown,Other,Female
17-215231,NA,NA,NA
17-215244,NA,NA,NA
17-215251,NA,NA,NA
17-215254,Unknown,White,Male
17-215267,Black,Black,Male
17-215268,Black,Black,Male
17-215269,White,Unknown,Male
17-215275,White,White,Female
17-215277,Unknown,Unknown,Male
17-215294,Unknown,White,Female
17-215295,Black,Black,Male
17-215357,Black,Black,Male
17-215358,White,White,Male
17-215374,Unknown,Unknown,Unknown
17-215379,NA,NA,NA
17-215425,White,White,Male
17-215432,Black,Black,Male
17-215444,Unknown,White,Female
17-215479,Unknown,White,Female
17-215491,Black,Unknown,Male
17-215500,East African,East African,NA
17-215525,NA,NA,NA
17-215529,Black,Black,Male
17-215530,NA,NA,NA
17-215553,Unknown,Unknown,Unknown
17-215571,NA,NA,NA
17-215575,Black,Black,Male
17-215591,White,White,Male
17-215605,NA,NA,NA
17-215640,Unknown,Unknown,Male
17-215662,Unknown,Unknown,Unknown
17-215666,Black,Unknown,Male
17-215742,Unknown,White,Female
17-215748,Unknown,Black,Male
17-215750,Unknown,White,Male
17-215779,Other,Other,Male
17-215786,Unknown,East African,Male
17-215802,Unknown,Unknown,Male
17-215806,Asian,Unknown,Male
17-215818,Asian,Unknown,Male
17-215847,NA,NA,NA
17-215858,Unknown,Black,Male
17-215859,NA,NA,NA
17-215867,Unknown,Black,Female
17-215869,Black,Unknown,Unknown
17-215882,Unknown,East African,Male
17-215889,Unknown,White,Male
17-215945,Latino,Latino,Male
17-215985,Unknown,White,Female
17-215995,Unknown,White,Female
17-215999,NA,NA,NA
17-216010,Black,Unknown,Male
17-216017,Unknown,Unknown,Unknown
17-216025,Unknown,East African,Male
17-216044,Black,Black,Male
17-216045,Unknown,Black,Male
17-216051,Unknown,East African,Male
17-216052,Unknown,Unknown,Unknown
17-216061,Unknown,Black,Female
17-216065,Unknown,Black,Male
17-216084,Black,Unknown,Unknown
17-216086,Black,Unknown,Male
17-216091,Unknown,Black,Male
17-216097,Unknown,Black,Male
17-216111,Unknown,Black,Male
17-216113,NA,NA,NA
17-216133,Unknown,Latino,Male
17-216136,Unknown,Latino,Male
17-216143,Black,Black,Male
17-216149,NA,NA,NA
17-216153,Unknown,White,Male
17-216156,Unknown,White,Female
17-216158,East African,East African,Male
17-216159,Native American,Native American,Male
17-216166,Unknown,East African,Male
17-216168,NA,NA,NA
17-216174,Unknown,East African,Male
17-216175,Unknown,White,Male
17-216176,NA,NA,NA
17-216187,White,White,Male
17-216193,NA,NA,NA
17-216195,Unknown,White,Male
17-216196,Asian,Asian,Male
17-216200,Unknown,East African,Male
17-216205,NA,NA,NA
17-216226,Unknown,Black,Male
17-216229,Unknown,White,Male
17-216232,Unknown,Black,Male
17-216235,Unknown,White,Female
17-216242,Unknown,White,Male
17-216275,Unknown,White,Female
17-216283,Unknown,Latino,Unknown
17-216288,Unknown,Unknown,Unknown
17-216289,Black,Black,Male
17-216295,Black,Black,Male
17-216308,Unknown,Latino,Male
17-216310,NA,NA,NA
17-216312,Unknown,Black,Male
17-216328,Unknown,Unknown,Unknown
17-216329,Unknown,Black,Female
17-216333,Unknown,Black,Male
17-216336,White,White,Male
17-216338,Unknown,White,Male
17-216339,Unknown,Black,Male
17-216352,Unknown,Unknown,Unknown
17-216362,NA,NA,NA
17-216375,Unknown,Unknown,Unknown
17-216373,Unknown,Unknown,Unknown
17-216393,NA,NA,NA
17-216397,Unknown,White,Male
17-216414,NA,NA,NA
17-216423,NA,NA,NA
17-216429,NA,NA,NA
17-216433,Unknown,Latino,Male
17-216438,White,White,Male
17-216444,White,Black,Male
17-216445,White,White,Female
17-216467,White,Other,Male
17-216509,Unknown,Black,Female
17-216536,Black,Unknown,Unknown
17-216545,Unknown,Black,Female
17-216549,Black,Black,Male
17-216574,Unknown,Unknown,Unknown
17-216575,NA,NA,NA
17-216585,Unknown,Black,Male
17-216615,Unknown,Black,Male
17-216616,Unknown,Unknown,Unknown
17-216627,Black,Black,Male
17-216650,Unknown,Unknown,Male
17-216662,Unknown,Black,Female
17-216663,Unknown,Black,Male
17-216681,Other,Black,Male
17-216689,Other,Black,Female
17-216703,White,White,Male
17-216712,Unknown,Black,Female
17-216765,White,Black,Male
17-216769,NA,NA,NA
17-216771,White,White,Female
17-216780,White,East African,Female
17-216788,Unknown,Black,Male
17-216791,Black,Black,Male
17-216794,Unknown,Black,Male
17-216800,NA,NA,NA
17-216824,Black,Latino,Male
17-216833,Unknown,Latino,Female
17-216838,White,Unknown,Male
17-216852,Black,Black,Male
17-216897,NA,NA,NA
17-216904,Unknown,Black,Male
17-216914,Unknown,Black,Male
17-216921,Unknown,White,Female
17-216949,Unknown,Unknown,Unknown
17-216953,Unknown,Unknown,Unknown
17-216995,Latino,Unknown,Male
17-217010,Unknown,Unknown,Unknown
17-217033,Unknown,Unknown,Unknown
17-217035,Unknown,Unknown,Unknown
17-217041,Black,Black,Male
17-217048,Unknown,Unknown,Unknown
17-217054,Unknown,East African,Male
17-217055,NA,NA,NA
17-217057,Unknown,East African,Male
17-217058,NA,NA,NA
17-217074,Native American,Native American,Female
17-217091,Unknown,White,Male
17-217097,NA,NA,NA
17-217110,Unknown,East African,Male
17-217139,Unknown,Other,Male
17-217149,Unknown,Unknown,Unknown
17-217154,NA,NA,NA
17-217156,Unknown,Asian,Male
17-217169,Unknown,White,Female
17-217175,Unknown,East African,Male
17-217176,Unknown,White,Female
17-217178,White,Unknown,Unknown
17-217202,Unknown,Unknown,Unknown
17-217247,Native American,Native American,Male
17-217251,White,Unknown,Male
17-217255,Black,Black,Male
17-217297,NA,NA,NA
17-217340,Black,Black,Male
17-217357,NA,NA,NA
17-217359,Black,Black,Male
17-217365,NA,NA,NA
17-217368,Native American,Native American,Male
17-217372,NA,NA,NA
17-217380,NA,NA,NA
17-217389,Unknown,Black,Female
17-217413,NA,NA,NA
17-217440,White,Unknown,Unknown
17-217458,NA,NA,NA
17-217492,Unknown,White,Female
17-217496,Unknown,White,Male
17-217498,Unknown,Black,Female
17-217502,Unknown,East African,Male
17-217505,NA,NA,NA
17-217507,Unknown,White,Female
17-217520,NA,NA,NA
17-217523,Unknown,Black,Female
17-217527,NA,NA,NA
17-217531,Unknown,White,Male
17-217533,Black,Black,Male
17-217542,White,Unknown,Male
17-217549,Unknown,White,Male
17-217556,Unknown,Unknown,Unknown
17-217575,White,Unknown,Male
17-217579,Black,Black,Male
17-217590,Unknown,East African,Male
17-217602,Unknown,Unknown,Male
17-217606,Unknown,White,Male
17-217623,Unknown,Black,Male
17-217631,Unknown,East African,Female
17-217634,NA,NA,NA
17-217637,Native American,Native American,Male
17-217638,Unknown,Latino,Female
17-217648,Unknown,Latino,Male
17-217652,Unknown,Black,Male
17-217658,NA,NA,NA
17-217659,Unknown,Black,Female
17-217665,Unknown,Black,Female
17-217667,Unknown,White,Male
17-217690,White,White,Male
17-217707,Unknown,East African,Male
17-217709,Unknown,Native American,Female
17-217716,NA,NA,NA
17-217723,Unknown,White,Male
17-217728,Unknown,White,Male
17-217741,Black,Black,Male
17-217747,NA,NA,NA
17-217748,Black,Unknown,Unknown
17-217760,Unknown,Unknown,Unknown
17-217762,White,White,Female
17-217763,Unknown,East African,Female
17-217783,Black,Black,Male
17-217797,Black,Unknown,Unknown
17-217843,Unknown,Latino,Female
17-217851,Unknown,Unknown,Male
17-217856,Unknown,White,Male
17-217859,White,White,Male
17-217865,Latino,Latino,Female
17-217871,Black,Black,Female
17-217879,Black,Unknown,Female
17-217893,White,Unknown,Male
17-217899,Unknown,Unknown,Unknown
17-217902,NA,NA,NA
17-217906,Black,Black,Male
17-217907,White,White,Male
17-217915,NA,NA,NA
17-217933,Unknown,Unknown,Unknown
17-217949,Black,Black,Male
17-217965,Unknown,Unknown,Unknown
17-217970,Black,Black,Female
17-217971,White,White,Female
17-217977,White,Latino,Female
17-217981,NA,NA,NA
17-218005,NA,NA,NA
17-218006,Unknown,Native American,Male
17-218015,White,White,Male
17-218023,White,White,Female
17-218024,NA,NA,NA
17-218030,NA,NA,NA
17-218036,Black,East African,Male
17-218045,White,White,Male
17-218046,Unknown,Black,Male
17-218050,Unknown,Unknown,Female
17-218055,Unknown,Black,Male
17-218056,Black,Black,Male
17-218059,White,White,Male
17-218060,White,White,Female
17-218063,White,White,Male
17-218069,Black,Black,Male
17-218074,Unknown,Black,Male
17-218079,Native American,Native American,Male
17-218081,Unknown,Unknown,Male
17-218082,Black,Black,Male
17-218097,Unknown,Black,Female
17-218103,Black,Black,Male
17-218104,Unknown,Black,Male
17-218109,Black,Black,Male
17-218112,Unknown,Black,Male
17-218115,White,White,Female
17-218118,Black,Black,Female
17-218124,Black,Black,Male
17-218137,Black,Black,Female
17-218140,White,Latino,Male
17-218143,Black,Black,Male
17-218144,Black,Unknown,Unknown
17-218149,Unknown,Black,Male
17-218150,White,White,Male
17-218166,Unknown,Black,Male
17-218195,White,White,Female
17-218214,Unknown,Black,Male
17-218239,NA,NA,NA
17-218246,White,White,Female
17-218250,Unknown,White,Male
17-218256,Unknown,White,Male
17-218301,Other,Black,Female
17-218334,Unknown,Black,Male
17-218341,Black,Black,Male
17-218352,NA,NA,NA
17-218354,White,White,Male
17-218380,Unknown,Black,Male
17-218381,Unknown,Black,Male
17-218388,White,White,Male
17-218406,Unknown,Native American,Female
17-218417,White,White,Male
17-218423,Unknown,Native American,Female
17-218428,NA,NA,NA
17-218432,East African,Unknown,Unknown
17-218438,Black,Black,Male
17-218446,Native American,Native American,Female
17-218448,Black,Black,Male
17-218451,Native American,Native American,Male
17-218454,Unknown,Black,Male
17-218459,Unknown,Unknown,Female
17-218461,Unknown,White,Male
17-218503,NA,NA,NA
17-218531,NA,NA,NA
17-218535,Black,Black,Male
17-218546,Black,Black,Female
17-218578,NA,NA,NA
17-218592,Unknown,Black,Male
17-218594,Black,Black,Female
17-218607,Unknown,East African,Male
17-218611,Black,Black,Male
17-218644,Unknown,White,Female
17-218647,Black,Unknown,Male
17-218663,NA,NA,NA
17-218680,NA,NA,NA
17-218687,Black,Black,Male
17-218741,NA,NA,NA
17-218742,Unknown,East African,Female
17-218747,Unknown,White,Male
17-218771,Unknown,Latino,Male
17-218808,Unknown,Unknown,Female
17-218803,Unknown,Black,Female
17-218846,Native American,Native American,Male
17-218858,Asian,Unknown,Unknown
17-218885,Unknown,Black,Female
17-218886,Unknown,Black,Female
17-218905,Black,Black,Male
17-218912,Unknown,Unknown,Male
17-218949,NA,NA,NA
17-218955,Unknown,Unknown,Unknown
17-218959,Unknown,Unknown,Female
17-218964,Black,Black,Male
17-218977,Unknown,White,Male
17-218987,Unknown,Unknown,Male
17-219026,Unknown,Black,Male
17-219030,Unknown,Unknown,Unknown
17-219032,Unknown,White,Male
17-219050,Unknown,Black,Male
17-219052,NA,NA,NA
17-219056,Unknown,Unknown,Unknown
17-219058,Unknown,Black,Male
17-219061,White,White,Female
17-219063,White,White,Female
17-219073,Black,Black,Male
17-219075,Unknown,Unknown,Unknown
17-219079,Unknown,Unknown,Unknown
17-219078,Unknown,Latino,Female
17-219104,NA,NA,NA
17-219115,Black,Black,Male
17-219119,Unknown,Unknown,Unknown
17-219120,Unknown,Black,Male
17-219124,Black,Black,Female
17-219125,Unknown,Black,Male
17-219133,White,White,Male
17-219136,Unknown,Black,Male
17-219183,Unknown,White,Female
17-219185,NA,NA,NA
17-219216,Unknown,East African,Male
17-219223,Unknown,Other,Male
17-219235,Unknown,East African,Male
17-219242,Unknown,Black,Male
17-219245,Unknown,Unknown,Unknown
17-219246,Unknown,Unknown,Female
17-219252,Unknown,Black,Male
17-219280,Unknown,East African,Female
17-219310,Black,Black,Female
17-219318,Other,Other,Male
17-219338,Unknown,Black,Male
17-219393,Black,Unknown,Male
17-219395,Black,Black,Male
17-219397,NA,NA,NA
17-219414,Unknown,Native American,Female
17-219443,NA,NA,NA
17-219454,Black,Unknown,Unknown
17-219492,Unknown,White,Male
17-219496,Latino,Latino,Female
17-219501,NA,NA,NA
17-219545,Unknown,Unknown,Unknown
17-219550,Unknown,Black,Female
17-219558,NA,NA,NA
17-219570,NA,NA,NA
17-219581,NA,NA,NA
17-219595,Unknown,Black,Male
17-219598,NA,NA,NA
17-219610,NA,NA,NA
17-219611,NA,NA,NA
17-219613,Black,Black,Female
17-219614,Unknown,White,Male
17-219619,Black,Black,Female
17-219627,Unknown,White,Male
17-219629,Unknown,White,Male
17-219636,Unknown,White,Male
17-219640,Unknown,Unknown,Unknown
17-219641,White,White,Male
17-219650,Black,Black,Female
17-219652,Native American,Native American,Male
17-219655,Unknown,Black,Male
17-219656,Unknown,Asian,Female
17-219677,White,White,Male
17-219687,Native American,Native American,Male
17-219689,Black,Black,Male
17-219692,White,White,Male
17-219716,Black,Black,Male
17-219720,Unknown,Unknown,Unknown
17-219742,Unknown,Black,Female
17-219747,NA,NA,NA
17-219756,White,White,Male
17-219760,Unknown,White,Male
17-219769,White,White,Male
17-219772,White,White,Female
17-219778,White,White,Female
17-219782,Unknown,Black,Male
17-219791,White,White,Female
17-219796,NA,NA,NA
17-219805,White,White,Male
17-219821,White,White,Female
17-219825,White,White,Female
17-219826,NA,NA,NA
17-219827,Unknown,White,Female
17-219840,White,White,Female
17-219862,NA,NA,NA
17-219870,Unknown,Unknown,Unknown
17-219894,NA,NA,NA
17-219934,Native American,Native American,Male
17-219972,Black,Black,Male
17-219980,White,Unknown,Male
17-219979,Black,Black,Male
17-219991,Black,Black,Female
17-219999,Unknown,Black,Female
17-220000,Black,Black,Male
17-220002,NA,NA,NA
17-220004,East African,Unknown,Male
17-220020,NA,NA,NA
17-220029,Black,Black,Male
17-220046,Unknown,Unknown,Unknown
17-220063,Unknown,Unknown,Unknown
17-220091,Unknown,White,Male
17-220103,Unknown,Black,Female
17-220117,Unknown,Native American,Male
17-220133,Black,Unknown,Male
17-220170,Latino,Latino,Male
17-220171,NA,NA,NA
17-220178,NA,NA,NA
17-220181,Unknown,White,Male
17-220193,Unknown,Unknown,Unknown
17-220223,Black,Black,Male
17-220226,NA,NA,NA
17-220242,Unknown,White,Male
17-220259,Unknown,Unknown,Unknown
17-220267,Unknown,Unknown,Unknown
17-220275,Unknown,Black,Male
17-220290,Native American,Native American,Male
17-220317,Black,Black,Male
17-220341,Unknown,White,Male
17-220342,Unknown,Unknown,Unknown
17-220343,Black,Black,Male
17-220351,Unknown,Black,Female
17-220355,Unknown,White,Female
17-220368,Unknown,Black,Male
17-220375,White,White,Female
17-220377,Black,Black,Female
17-220410,Unknown,White,Male
17-220417,Black,Black,Male
17-220421,Unknown,White,Male
17-220430,Black,Unknown,Female
17-220441,Unknown,Unknown,Unknown
17-220443,White,White,Male
17-220445,East African,East African,Male
17-220466,Unknown,Black,Female
17-220467,White,White,Male
17-220503,Unknown,East African,Male
17-220507,Black,Black,Male
17-220511,Unknown,Unknown,Unknown
17-220529,NA,NA,NA
17-220532,Unknown,White,Male
17-220553,Unknown,White,Male
17-220561,Unknown,Unknown,Unknown
17-220564,NA,NA,NA
17-220570,Unknown,White,Female
17-220588,Unknown,White,Male
17-220592,Black,Black,Male
17-220602,Unknown,Black,Male
17-220604,Black,Black,Male
17-220605,White,White,Female
17-220609,Unknown,Black,Male
17-220611,Unknown,East African,Female
17-220621,Unknown,Unknown,Unknown
17-220646,Black,Black,Male
17-220647,NA,NA,NA
17-220652,Other,Unknown,Male
17-220658,Unknown,White,Male
17-220664,Black,Black,Male
17-220665,Unknown,Black,Male
17-220666,Unknown,Latino,Male
17-220684,Black,Unknown,Male
17-220683,Unknown,Black,Male
17-220693,Unknown,Black,Male
17-220709,Unknown,Other,Male
17-220721,Unknown,Black,Male
17-220725,White,White,Female
17-220736,Unknown,Latino,Male
17-220747,Unknown,Black,Male
17-220751,Unknown,Unknown,Male
17-220756,Unknown,Native American,Male
17-220757,Unknown,East African,Male
17-220764,Black,Black,Male
17-220768,NA,NA,NA
17-220776,Unknown,Black,Male
17-220780,Unknown,Unknown,Unknown
17-220788,NA,NA,NA
17-220799,Unknown,Latino,Male
17-220805,Unknown,Black,Male
17-220807,Unknown,Unknown,Unknown
17-220809,Unknown,East African,Female
17-220815,Unknown,Unknown,Male
17-220820,Black,Black,Male
17-220828,Unknown,Native American,Female
17-220832,Unknown,Black,Male
17-220840,Native American,Native American,Female
17-220841,Unknown,White,Male
17-220847,Unknown,Black,Male
17-220849,Unknown,Native American,Male
17-220851,Unknown,Unknown,Unknown
17-220854,Unknown,Unknown,Unknown
17-220855,Unknown,East African,Male
17-220856,Black,Black,Male
17-220858,Unknown,Other,Male
17-220866,Black,Black,Male
17-220870,Unknown,East African,Male
17-220873,Black,Black,Male
17-220874,Black,Black,Male
17-220884,Unknown,Unknown,Unknown
17-220888,NA,NA,NA
17-220889,White,White,Female
17-220894,Unknown,Latino,Male
17-220914,NA,NA,NA
17-220919,Unknown,White,Male
17-220921,Black,Black,Female
17-220929,Unknown,Latino,Female
17-220978,Black,Black,Male
17-220996,Unknown,White,Male
17-221004,Unknown,White,Male
17-221014,White,White,Female
17-221020,NA,NA,NA
17-221030,Latino,Unknown,Male
17-221085,Unknown,Unknown,Unknown
17-221114,Unknown,Unknown,Unknown
17-221126,Unknown,White,Female
17-221140,Native American,Native American,Female
17-221152,Unknown,Unknown,Unknown
17-221173,Black,Unknown,Male
17-221174,Unknown,Native American,Female
17-221196,Unknown,White,Male
17-221207,Unknown,Black,Male
17-221216,Unknown,Black,Male
17-221249,Unknown,Unknown,Unknown
17-221259,Black,Black,Female
17-221266,Unknown,Unknown,Unknown
